"Time","CKidney"
1.48333333333333,0.00413598807951479
1.49166666666667,0.00414914760369919
1.5,0.00416222939338721
1.50833333333333,0.00417523381417394
1.51666666666667,0.00418816123085588
1.525,0.00420101200598599
1.53333333333333,0.00421378650104049
1.54166666666667,0.00422648507523587
1.55,0.00423910808672785
1.55833333333333,0.00425165589142993
1.56666666666667,0.00426412884420565
1.575,0.00427652729769473
1.58333333333333,0.00428885160349908
1.59166666666667,0.00430110211101644
1.6,0.0043132791686171
1.60833333333333,0.00432538312249056
1.61666666666667,0.00433741431780306
1.625,0.00434937309756865
1.63333333333333,0.00436125980377602
1.64166666666667,0.00437307477629652
1.65,0.00438481835337273
1.65833333333333,0.004396490872437
1.66666666666667,0.00440809266871002
1.675,0.00441962407647718
1.68333333333333,0.00443108542788566
1.69166666666667,0.00444247705406794
1.7,0.00445379928410569
1.70833333333333,0.00446505244550618
1.71666666666667,0.00447623686494218
1.725,0.00448735286703615
1.73333333333333,0.00449840077486017
1.74166666666667,0.00450938091061951
1.75,0.0045202935945104
1.75833333333333,0.00453113914516992
1.76666666666667,0.00454191787981601
1.775,0.00455263011484065
1.78333333333333,0.00456327616414863
1.79166666666667,0.00457385634127137
1.8,0.00458437095728946
1.80833333333333,0.00459482032286329
1.81666666666667,0.00460520474623948
1.825,0.00461552453468189
1.83333333333333,0.00462577999409096
1.84166666666667,0.00463597142921578
1.85,0.00464609914311551
1.85833333333333,0.00465616343710106
1.86666666666667,0.00466616461164851
1.875,0.00467610296546229
1.88333333333333,0.00468597879630772
1.89166666666667,0.00469579240020947
1.9,0.00470554407217503
1.90833333333333,0.0047152341055631
1.91666666666667,0.00472486279213932
1.925,0.0047344304222591
1.93333333333333,0.00474393728593894
1.94166666666667,0.00475338367089181
1.95,0.00476276986381043
1.95833333333333,0.00477209615002443
1.96666666666667,0.00478136281369953
1.975,0.00479057013768329
1.98333333333333,0.00479971840369599
1.99166666666667,0.00480880789146745
2,0.00481783888029048
2.00833333333333,0.00482681164733886
2.01666666666667,0.00483572646896308
2.025,0.00484458362033036
2.03333333333333,0.00485338337535985
2.04166666666667,0.00486212600634564
2.05,0.00487081178451072
2.05833333333333,0.00487944097997727
2.06666666666667,0.0048880138616449
2.075,0.00489653069677276
2.08333333333333,0.00490499175158012
2.09166666666667,0.00491339729118168
2.1,0.00492174757952564
2.10833333333333,0.00493004287936804
2.11666666666667,0.00493828345226267
2.125,0.0049464695581049
2.13333333333333,0.00495460145577258
2.14166666666667,0.00496267940307082
2.15,0.00497070365666121
2.15833333333333,0.00497867447203366
2.16666666666667,0.00498659210350317
2.175,0.00499445680421445
2.18333333333333,0.00500226882614639
2.19166666666667,0.00501002842011423
2.2,0.00501773583548366
2.20833333333333,0.00502539132072804
2.21666666666667,0.00503299512340021
2.225,0.00504054748953253
2.23333333333333,0.00504804866414703
2.24166666666667,0.00505549889113708
2.25,0.00506289841328823
2.25833333333333,0.00507024747226564
2.26666666666667,0.0050775463083863
2.275,0.00508479516143041
2.28333333333333,0.00509199426961842
2.29166666666667,0.00509914387008807
2.3,0.00510624419891658
2.30833333333333,0.00511329549195918
2.31666666666667,0.00512029798323163
2.325,0.00512725190376375
2.33333333333333,0.00513415748715974
2.34166666666667,0.00514101496388534
2.35,0.00514782456222197
2.35833333333333,0.00515458651251232
2.36666666666667,0.00516130104223616
2.375,0.00516796837638393
2.38333333333333,0.0051745887420676
2.39166666666667,0.00518116236256747
2.4,0.00518768946226231
2.40833333333333,0.00519417026227371
2.41666666666667,0.00520060498542106
2.425,0.00520699385135089
2.43333333333333,0.00521333707938918
2.44166666666667,0.00521963488785002
2.45,0.0052258874940476
2.45833333333333,0.00523209511430586
2.46666666666667,0.00523825796294742
2.475,0.00524437625582232
2.48333333333333,0.00525045020593395
2.49166666666667,0.00525648002440593
2.5,0.00526246592403456
2.50833333333333,0.00526840811459678
2.51666666666667,0.00527430680580542
2.525,0.0052801622052511
2.53333333333333,0.00528597452129067
2.54166666666667,0.00529174396035736
2.55,0.00529747072727976
2.55833333333333,0.00530315502742913
2.56666666666667,0.00530879706450241
2.575,0.0053143970406821
2.58333333333333,0.0053199551581613
2.59166666666667,0.00532547161771009
2.6,0.00533094661861529
2.60833333333333,0.00533638036101683
2.61666666666667,0.00534177304276785
2.625,0.00534712486065702
2.63333333333333,0.00535243601125589
2.64166666666667,0.00535770668986283
2.65,0.00536293709055193
2.65833333333333,0.00536812740750436
2.66666666666667,0.00537327783256568
2.675,0.00537838855870751
2.68333333333333,0.00538345977633728
2.69166666666667,0.00538849167562619
2.7,0.00539348444464717
2.70833333333333,0.00539843827225565
2.71666666666667,0.00540335334704207
2.725,0.00540822985384296
2.73333333333333,0.00541306797983839
2.74166666666667,0.00541786790865434
2.75,0.00542262982583589
2.75833333333333,0.00542735391239139
2.76666666666667,0.00543204035224419
2.775,0.00543668932567441
2.78333333333333,0.00544130101517978
2.79166666666667,0.00544587559820229
2.8,0.00545041325501042
2.80833333333333,0.00545491416276898
2.81666666666667,0.00545937849993999
2.825,0.00546380644198693
2.83333333333333,0.00546819816562914
2.84166666666667,0.00547255384509826
2.85,0.00547687365455357
2.85833333333333,0.00548115776700264
2.86666666666667,0.00548540635502643
2.875,0.00548961959054138
2.88333333333333,0.00549379764331008
2.89166666666667,0.00549794068464272
2.9,0.00550204888336729
2.90833333333333,0.00550612240804775
2.91666666666667,0.00551016142645484
2.925,0.00551416610464089
2.93333333333333,0.00551813661007036
2.94166666666667,0.00552207310762566
2.95,0.00552597576202209
2.95833333333333,0.00552984473724252
2.96666666666667,0.00553368019605676
2.975,0.00553748230104535
2.98333333333333,0.00554125121373042
2.99166666666667,0.00554498709436688
3,0.0055486901039466
3.00833333333333,0.0055523604026509
3.01666666666667,0.00555599814783308
3.025,0.00555960349764418
3.03333333333333,0.00556317660885133
3.04166666666667,0.00556671763946593
3.05,0.00557022674393531
3.05833333333333,0.00557370407743805
3.06666666666667,0.00557714979378289
3.075,0.00558056404860144
3.08333333333333,0.00558394699273541
3.09166666666667,0.00558729877845224
3.1,0.00559061955760873
3.10833333333333,0.00559390948123327
3.11666666666667,0.00559716870001569
3.125,0.00560039736290775
3.13333333333333,0.00560359561820596
3.14166666666667,0.00560676361370574
3.15,0.00560990149681977
3.15833333333333,0.00561300941525897
3.16666666666667,0.0056160875141709
3.175,0.00561913593847502
3.18333333333333,0.00562215482930488
3.19166666666667,0.00562514433906407
3.2,0.00562810460671389
3.20833333333333,0.00563103577459558
3.21666666666667,0.00563393798480543
3.225,0.00563681137800821
3.23333333333333,0.0056396560955734
3.24166666666667,0.00564247227738157
3.25,0.00564526006364172
3.25833333333333,0.00564801959228047
3.26666666666667,0.00565075100143798
3.275,0.00565345442802892
3.28333333333333,0.00565613000927964
3.29166666666667,0.00565877788145565
3.3,0.00566139818075028
3.30833333333333,0.00566399104161402
3.31666666666667,0.00566655659806231
3.325,0.00566909498385365
3.33333333333333,0.00567160633153416
3.34166666666667,0.00567409077461604
