"Time","CGI"
0,0
0,0
0.00833333333333333,107.545677930936
0.0166666666666667,97.1550149423785
0.025,87.7682627233124
0.0333333333333333,79.288426600561
0.0416666666666667,71.6278832468224
0.05,64.7074752500272
0.0583333333333333,58.4556931905055
0.0666666666666667,52.8079366136039
0.075,47.7058465935224
0.0833333333333333,43.0967026885971
0.0916666666666667,38.9328784830245
0.1,35.1713483738121
0.108333333333333,31.7732434195088
0.116666666666667,28.7034516862857
0.125,25.9302519277909
0.133333333333333,23.4249891390567
0.141666666666667,21.161775525339
0.15,19.1172254589723
0.158333333333333,17.2702124628002
0.166666666666667,15.6016511999373
0.175,14.0943002915609
0.183333333333333,12.7325841616045
0.191666666666667,11.502432092335
0.2,10.3911328304412
0.208333333333333,9.38720323888624
0.216666666666667,8.48026964141298
0.225,7.66096062990985
0.233333333333333,6.92081022868956
0.241666666666667,6.25217041533146
0.25,5.64813209180622
0.258333333333333,5.10245369289104
0.266666666666667,4.60949669129219
0.275,4.16416733422624
0.283333333333333,3.76186400921834
0.291666666666667,3.39842969523437
0.3,3.07010900782097
0.308333333333333,2.77350939437163
0.316666666666667,2.50556607860304
0.325,2.26351039215127
0.333333333333333,2.04484116531509
0.341666666666667,1.84729888254161
0.35,1.66884233459647
0.358333333333333,1.50762752658337
0.366666666666667,1.36198862379698
0.375,1.230420738508
0.383333333333333,1.11156437983459
0.391666666666667,1.00419140611976
0.4,0.907192334267495
0.408333333333333,0.819564875492357
0.416666666666667,0.740403578557325
0.425,0.668890473647874
0.433333333333333,0.604286620329987
0.441666666666667,0.545924471883253
0.45,0.493200977576902
0.458333333333333,0.445571351264971
0.466666666666667,0.402543442092032
0.475,0.363672649067266
0.483333333333333,0.328557326929882
0.491666666666667,0.296834635932321
0.5,0.268176792635114
0.508333333333333,0.242287682829342
0.516666666666667,0.218899801801625
0.525,0.197771490180937
0.533333333333333,0.178684436868869
0.541666666666667,0.161441423186206
0.55,0.145864285012109
0.558333333333333,0.131792071815774
0.566666666666667,0.119079383515443
0.575,0.107594868060341
0.583333333333333,0.0972198641730505
0.591666666666667,0.0878471751917707
0.6,0.0793799614088771
0.608333333333333,0.0717307394284323
0.616666666666667,0.0648204781773566
0.625,0.0585777822793701
0.633333333333333,0.0529381553924643
0.641666666666667,0.0478433294077461
0.65,0.0432406699362041
0.658333333333333,0.0390826242869283
0.666666666666667,0.0353262369715929
0.675,0.0319327006568395
0.683333333333333,0.0288669592610282
0.691666666666667,0.026097341819064
0.7,0.0235952391846904
0.708333333333333,0.0213348044678352
0.716666666666667,0.0192926897948119
0.725,0.0174478014012224
0.733333333333333,0.0157810850832262
0.741666666666667,0.0142753262326643
