"Time","CLiver"
1.48333333333333,0.000732928846832784
1.49166666666667,0.000731996459127379
1.5,0.000731066161781575
1.50833333333333,0.000730137948759833
1.51666666666667,0.000729211814046297
1.525,0.000728287751681453
1.53333333333333,0.000727365755660428
1.54166666666667,0.000726445820036569
1.55,0.000725527938869623
1.55833333333333,0.000724612106237507
1.56666666666667,0.00072369831623404
1.575,0.000722786562979455
1.58333333333333,0.000721876840616744
1.59166666666667,0.000720969143299135
1.6,0.00072006346519551
1.60833333333333,0.000719159800491505
1.61666666666667,0.000718258143433604
1.625,0.000717358488190846
1.63333333333333,0.000716460829053149
1.64166666666667,0.000715565160261371
1.65,0.000714671476115125
1.65833333333333,0.000713779770914884
1.66666666666667,0.000712890038975761
1.675,0.000712002274622762
1.68333333333333,0.00071111647223443
1.69166666666667,0.000710232626133259
1.7,0.000709350730763025
1.70833333333333,0.000708470780508464
1.71666666666667,0.000707592769768145
1.725,0.00070671669301098
1.73333333333333,0.000705842544684732
1.74166666666667,0.000704970319262262
1.75,0.000704100011215387
1.75833333333333,0.000703231615090294
1.76666666666667,0.00070236512539266
1.775,0.000701500536639368
1.78333333333333,0.000700637843435453
1.79166666666667,0.000699777040353315
1.8,0.000698918121982276
1.80833333333333,0.000698061082928052
1.81666666666667,0.000697205917814659
1.825,0.000696352621281691
1.83333333333333,0.00069550118798443
1.84166666666667,0.000694651612628052
1.85,0.000693803889874709
1.85833333333333,0.000692958014461004
1.86666666666667,0.000692113981113054
1.875,0.000691271784572521
1.88333333333333,0.000690431419595617
1.89166666666667,0.000689592880952748
1.9,0.000688756163432371
1.90833333333333,0.00068792126188079
1.91666666666667,0.000687088171080087
1.925,0.000686256885905617
1.93333333333333,0.000685427401182054
1.94166666666667,0.00068459971178252
1.95,0.000683773812623916
1.95833333333333,0.000682949698577198
1.96666666666667,0.000682127364598619
1.975,0.000681306805596952
1.98333333333333,0.000680488016550732
1.99166666666667,0.000679670992393686
2,0.000678855728143863
2.00833333333333,0.000678042218772889
2.01666666666667,0.00067723045932097
2.025,0.0006764204448216
2.03333333333333,0.000675612170287562
2.04166666666667,0.000674805630816843
2.05,0.000674000821442967
2.05833333333333,0.000673197737288805
2.06666666666667,0.000672396373467657
2.075,0.000671596725073597
2.08333333333333,0.00067079878724212
2.09166666666667,0.00067000255514771
2.1,0.000669208023960883
2.10833333333333,0.000668415188869099
2.11666666666667,0.000667624045041241
2.125,0.000666834587689239
2.13333333333333,0.000666046812061195
2.14166666666667,0.000665260713400987
2.15,0.000664476286934376
2.15833333333333,0.000663693527968168
2.16666666666667,0.000662912431782603
2.175,0.000662132993678838
2.18333333333333,0.000661355208942204
2.19166666666667,0.000660579072934208
2.2,0.00065980458097311
2.20833333333333,0.000659031728466769
2.21666666666667,0.000658260510728364
2.225,0.000657490923183825
2.23333333333333,0.00065672296123433
2.24166666666667,0.000655956620262064
2.25,0.000655191895728782
2.25833333333333,0.000654428783069699
2.26666666666667,0.000653667277705363
2.275,0.000652907375167264
2.28333333333333,0.000652149070858588
2.29166666666667,0.000651392360372885
2.3,0.000650637239191445
2.30833333333333,0.000649883702841299
2.31666666666667,0.000649131746861825
2.325,0.000648381366791209
2.33333333333333,0.000647632558273628
2.34166666666667,0.000646885316836524
2.35,0.000646139638082926
2.35833333333333,0.000645395517612023
2.36666666666667,0.000644652951097888
2.375,0.000643911934133976
2.38333333333333,0.000643172462380039
