"Time","CBlood"
0,0
0,0
0.00833333333333333,0.000301536697710364
0.0166666666666667,0.000546897950371254
0.025,0.000744890587995403
0.0333333333333333,0.000904512354284725
0.0416666666666667,0.0010330175921941
0.05,0.00113626695546351
0.0583333333333333,0.0012190034841533
0.0666666666666667,0.00128507178148345
0.075,0.00133759260222091
0.0833333333333333,0.00137910225140191
0.0916666666666667,0.00141166433025964
0.1,0.00143695918673367
0.108333333333333,0.00145635619403878
0.116666666666667,0.00147097185461877
0.125,0.00148171682027121
0.133333333333333,0.00148933395724037
0.141666666666667,0.00149442924077428
0.15,0.00149749684024464
0.158333333333333,0.00149893960296917
0.166666666666667,0.00149908562212835
0.175,0.00149820190000581
0.183333333333333,0.00149650542544025
0.191666666666667,0.00149417228606073
0.2,0.0014913450658273
0.208333333333333,0.00148813897263843
0.216666666666667,0.00148464681946934
0.225,0.00148094313383383
0.233333333333333,0.00147708750203905
0.241666666666667,0.00147312734143441
0.25,0.00146910015783597
0.258333333333333,0.00146503540792351
0.266666666666667,0.00146095601410265
0.275,0.00145687962025405
0.283333333333333,0.00145281961121324
0.291666666666667,0.00144878595243493
0.3,0.00144478587135434
0.308333333333333,0.00144082441872068
0.316666666666667,0.00143690492322609
0.325,0.00143302936277791
0.333333333333333,0.00142919866398755
0.341666666666667,0.0014254129468073
0.35,0.00142167172025226
0.358333333333333,0.00141797404070067
0.366666666666667,0.00141431863754842
0.375,0.00141070401424162
0.383333333333333,0.00140712852723832
0.391666666666667,0.00140359044837778
0.4,0.00140008801348199
0.408333333333333,0.00139661945894229
0.416666666666667,0.00139318304983668
0.425,0.00138977710062311
0.433333333333333,0.00138639998978949
0.441666666666667,0.00138305017016276
0.45,0.00137972617510508
0.458333333333333,0.00137642662230263
0.466666666666667,0.00137315021482779
0.475,0.00136989574127528
0.483333333333333,0.00136666207351946
0.491666666666667,0.00136344816438214
0.5,0.00136025304444959
0.508333333333333,0.00135707581809209
0.516666666666667,0.00135391565993699
0.525,0.00135077181015461
0.533333333333333,0.00134764357050651
0.541666666666667,0.00134453030026275
0.55,0.00134143141202072
0.558333333333333,0.00133834636771979
0.566666666666667,0.0013352746749468
0.575,0.00133221588326899
0.583333333333333,0.00132916958107183
0.591666666666667,0.00132613539191001
0.6,0.00132311297201992
0.608333333333333,0.00132010200720472
0.616666666666667,0.00131710221047083
0.625,0.00131411331954103
0.633333333333333,0.00131113509455717
0.641666666666667,0.00130816731621724
0.65,0.00130520978382921
0.658333333333333,0.00130226231354542
0.666666666666667,0.00129932473698061
0.675,0.00129639689965126
0.683333333333333,0.0012934786595935
0.691666666666667,0.00129056988633478
0.7,0.00128767045973249
0.708333333333333,0.0012847802689079
0.716666666666667,0.00128189921160085
0.725,0.00127902719308255
0.733333333333333,0.00127616412554683
0.741666666666667,0.00127330992748019
0.75,0.00127046452299872
0.758333333333333,0.00126762784120559
0.766666666666667,0.00126479981586313
0.775,0.00126198038487153
0.783333333333333,0.00125916948980429
0.791666666666667,0.00125636707574257
0.8,0.00125357309071139
0.808333333333333,0.00125078748549893
0.816666666666667,0.00124801021342379
0.825,0.00124524123003763
0.833333333333333,0.00124248049282145
0.841666666666667,0.00123972796114276
0.85,0.00123698359609509
0.858333333333333,0.001234247360029
0.866666666666667,0.00123151921690941
0.875,0.00122879913171686
0.883333333333333,0.00122608707062582
0.891666666666667,0.00122338300079269
0.9,0.00122068689026768
0.908333333333333,0.00121799870800005
0.916666666666667,0.00121531842354227
0.925,0.00121264600711293
0.933333333333333,0.00120998142967698
0.941666666666667,0.0012073246626946
0.95,0.00120467567812889
0.958333333333333,0.00120203444840932
0.966666666666667,0.00119940094636936
0.975,0.00119677514523533
0.983333333333333,0.00119415701858713
0.991666666666667,0.00119154654041272
1,0.00118894368486491
1.00833333333333,0.00118634842645265
1.01666666666667,0.00118376074001044
1.025,0.00118118060046176
1.03333333333333,0.00117860798302568
1.04166666666667,0.00117604286311011
1.05,0.00117348521630506
1.05833333333333,0.00117093501838479
1.06666666666667,0.00116839224530916
1.075,0.00116585687319432
1.08333333333333,0.00116332887836829
1.09166666666667,0.0011608082371709
1.1,0.00115829492611685
1.10833333333333,0.00115578892192586
1.11666666666667,0.00115329020130581
1.125,0.00115079874121097
1.13333333333333,0.00114831451866595
1.14166666666667,0.00114583751071408
1.15,0.00114336769460868
1.15833333333333,0.00114090504770505
1.16666666666667,0.00113844954735762
1.175,0.0011360011711253
1.18333333333333,0.0011335598966322
1.19166666666667,0.0011311257015034
1.2,0.00112869856358543
1.20833333333333,0.00112627846069141
1.21666666666667,0.00112386537074382
1.225,0.0011214592718301
1.23333333333333,0.00111906014205352
1.24166666666667,0.0011166679595407
1.25,0.00111428270262035
1.25833333333333,0.00111190434956701
1.26666666666667,0.00110953287880229
1.275,0.00110716826886813
1.28333333333333,0.00110481049825576
1.29166666666667,0.00110245954565331
1.3,0.00110011538977591
1.30833333333333,0.00109777800934692
1.31666666666667,0.00109544738326007
1.325,0.00109312349043246
1.33333333333333,0.00109080630984659
1.34166666666667,0.0010884958205587
1.35,0.00108619200170017
1.35833333333333,0.00108389483247688
1.36666666666667,0.001081604292161
1.375,0.00107932036001101
1.38333333333333,0.00107704301552701
1.39166666666667,0.00107477223808493
1.4,0.00107250800729509
1.40833333333333,0.00107025030267529
1.41666666666667,0.00106799910395542
1.425,0.00106575439081441
1.43333333333333,0.00106351614309595
1.44166666666667,0.00106128434062131
1.45,0.00105905896333344
1.45833333333333,0.00105683999119191
1.46666666666667,0.00105462740431446
1.475,0.00105242118267955
