"Time","CSpleen"
0,0
0,0
0.00833333333333333,5.01341308035554e-05
0.0166666666666667,9.16658786607696e-05
0.025,0.00012684734796749
0.0333333333333333,0.000157753162460902
0.0416666666666667,0.000185666956877692
0.05,0.000211398953865669
0.0583333333333333,0.000235473823208059
0.0666666666666667,0.000258242160459549
0.075,0.000279946921777129
0.0833333333333333,0.000300763242413352
0.0916666666666667,0.000320822484272888
0.1,0.000340226912396009
0.108333333333333,0.000359058774681066
0.116666666666667,0.000377386016493428
0.125,0.000395265965871153
0.133333333333333,0.000412747769175827
0.141666666666667,0.000429874060838048
0.15,0.00044668214431164
0.158333333333333,0.000463204862183892
0.166666666666667,0.000479471258505083
0.175,0.000495507100899441
0.183333333333333,0.000511335303877136
0.191666666666667,0.000526976279634073
0.2,0.000542448234014612
0.208333333333333,0.000557767421268717
0.216666666666667,0.000572948362636751
0.225,0.000588004040312856
0.233333333333333,0.000602946064199002
0.241666666666667,0.000617784821377027
0.25,0.000632529607567099
0.258333333333333,0.000647188743842584
0.266666666666667,0.000661769680377081
0.275,0.000676279088739487
0.283333333333333,0.000690722945154668
0.291666666666667,0.000705106601614176
0.3,0.000719434853950523
0.308333333333333,0.000733711999104328
0.316666666666667,0.00074794188691592
0.325,0.00076212797104972
0.333333333333333,0.000776273342896624
0.341666666666667,0.000790380774528648
0.35,0.000804452752774531
0.358333333333333,0.000818491509842112
0.366666666666667,0.000832499042316519
0.375,0.000846477144300821
0.383333333333333,0.00086042742457781
0.391666666666667,0.000874351326582857
0.4,0.00088825014571105
0.408333333333333,0.000902125044617413
0.416666666666667,0.000915977067128247
0.425,0.000929807150573123
0.433333333333333,0.000943616136876884
0.441666666666667,0.000957404782502945
0.45,0.000971173767202685
0.458333333333333,0.000984923702309926
0.466666666666667,0.000998655137552647
0.475,0.001012368567533
0.483333333333333,0.0010260644375051
0.491666666666667,0.00103974314847154
0.5,0.00105340506178979
0.508333333333333,0.00106705050329137
0.516666666666667,0.00108067976696566
0.525,0.00109429311826962
0.533333333333333,0.00110789079708675
0.541666666666667,0.00112147302040875
0.55,0.00113503998469262
0.558333333333333,0.00114859186792157
0.566666666666667,0.00116212883160515
0.575,0.00117565102245614
0.583333333333333,0.00118915857393158
0.591666666666667,0.00120265160760936
0.6,0.00121613023441203
0.608333333333333,0.00122959455571487
0.616666666666667,0.00124304466433074
0.625,0.00125648064539715
0.633333333333333,0.00126990257719663
0.641666666666667,0.00128331053184453
0.65,0.00129670457586096
0.658333333333333,0.00131008477083103
0.666666666666667,0.00132345117388198
0.675,0.00133680383815111
0.683333333333333,0.00135014281319875
0.691666666666667,0.00136346814537013
0.7,0.00137677987813029
