"Time","CGI"
0,0
0,0
0.00833333333333333,106.688699494562
0.0166666666666667,95.6128243641324
0.025,85.686794161728
0.0333333333333333,76.791236936827
0.0416666666666667,68.8191736004206
0.05,61.6747312628666
0.0583333333333333,55.2719901850448
0.0666666666666667,49.533950455858
0.075,44.3916059582149
0.0833333333333333,39.7831144750187
0.0916666666666667,35.653053965364
0.1,31.9517560571083
0.108333333333333,28.6347086948621
0.116666666666667,25.6620208754212
0.125,22.9979428479672
0.133333333333333,20.6104362562565
0.141666666666667,18.4707888060426
0.15,16.5532689799432
0.158333333333333,14.8348165771121
0.166666666666667,13.2947653968882
0.175,11.9145947272074
0.183333333333333,10.6777065476557
0.191666666666667,9.56922595501146
0.2,8.57582231268102
0.208333333333333,7.68554890169539
0.216666666666667,6.88769924743224
0.225,6.17267837462231
0.233333333333333,5.5318874114352
0.241666666666667,4.95762018426462
0.25,4.44297051271049
0.258333333333333,3.9817491990168
0.266666666666667,3.56840957690793
0.275,3.1979808034984
0.283333333333333,2.86600810727263
0.291666666666667,2.56849909994816
0.3,2.3018759794025
0.308333333333333,2.06293232222921
0.316666666666667,1.84879459544982
0.325,1.65688756999207
0.333333333333333,1.4849033781833
0.341666666666667,1.33077371657557
0.35,1.19264501223095
0.358333333333333,1.06885612653509
0.366666666666667,0.957918363256426
0.375,0.858497586081246
0.383333333333333,0.769398162989553
0.391666666666667,0.689548604082625
0.4,0.617988600735321
0.408333333333333,0.553857584259015
0.416666666666667,0.496384314014526
0.425,0.444877614893923
0.433333333333333,0.398718069242012
0.441666666666667,0.357350559560359
0.45,0.320277600519413
0.458333333333333,0.287053353362344
0.466666666666667,0.257278263808683
0.475,0.230594257571174
0.483333333333333,0.206680433706797
0.491666666666667,0.185249205683791
0.5,0.166042842751039
0.508333333333333,0.148830370490702
0.516666666666667,0.133404793103019
0.525,0.119580604062375
0.533333333333333,0.107191555222774
0.541666666666667,0.096088657515125
0.55,0.0861383891142634
0.558333333333333,0.0772210897978667
0.566666666666667,0.0692295218736884
0.575,0.0620675805341767
0.583333333333333,0.0556491380956281
0.591666666666667,0.0498970082227699
0.6,0.044742017682347
0.608333333333333,0.0401221744626733
0.616666666666667,0.0359819222548657
0.625,0.0322714723403188
0.633333333333333,0.0289462048062823
0.641666666666667,0.0259661319547626
0.65,0.0232954174164572
0.658333333333333,0.0209019451759078
0.666666666666667,0.0187569333428413
0.675,0.0168345880198532
0.683333333333333,0.015111793103828
0.691666666666667,0.0135678322906357
0.7,0.0121841399399203
0.708333333333333,0.0109440778041607
0.716666666666667,0.00983273494029235
0.725,0.00883674837717229
0.733333333333333,0.00794414242446218
0.741666666666667,0.00714418464846521
