"Time","CLung"
0,0
0,0
0.00833333333333333,0.000172401687289249
0.0166666666666667,0.000316657837817682
0.025,0.000435851229125071
0.0333333333333333,0.00053473306612585
0.0416666666666667,0.000617132215983917
0.05,0.000686140821865735
0.0583333333333333,0.000744260657126081
0.0666666666666667,0.000793519209035683
0.075,0.000835562067438186
0.0833333333333333,0.000871726630224873
0.0916666666666667,0.000903101141279314
0.1,0.000930571917578359
0.108333333333333,0.000954861482736171
0.116666666666667,0.000976559199892521
0.125,0.000996146053368997
0.133333333333333,0.00101401468849303
0.141666666666667,0.0010304856874411
0.15,0.00104582075955662
0.158333333333333,0.00106023352177567
0.166666666666667,0.00107389821230054
0.175,0.00108695687166375
0.183333333333333,0.00109952517114994
0.191666666666667,0.00111169720060388
0.2,0.00112354935973618
0.208333333333333,0.00113514357668971
0.216666666666667,0.00114652993399173
0.225,0.00115774882289182
0.233333333333333,0.00116883270965743
0.241666666666667,0.00117980759113279
0.25,0.00119069418820952
0.258333333333333,0.0012015089269779
0.266666666666667,0.00121226473201581
0.275,0.00122297169876185
0.283333333333333,0.00123363762875075
0.291666666666667,0.00124426847551879
0.3,0.00125486870026507
0.308333333333333,0.00126544158018224
0.316666666666667,0.00127598944208532
0.325,0.00128651386455105
0.333333333333333,0.00129701583828809
0.341666666666667,0.00130749589500367
0.35,0.00131795421629821
0.358333333333333,0.00132839071648225
0.366666666666667,0.00133880511309968
0.375,0.00134919697916892
0.383333333333333,0.00135956579051296
0.391666666666667,0.00136991095906025
0.4,0.00138023185534366
0.408333333333333,0.00139052783699615
0.416666666666667,0.00140079826132252
0.425,0.00141104249653967
0.433333333333333,0.00142125993308796
0.441666666666667,0.0014314499871551
0.45,0.00144161210853547
0.458333333333333,0.00145174578039247
0.466666666666667,0.00146185052443114
0.475,0.00147192589481637
0.483333333333333,0.00148197148621428
0.491666666666667,0.00149198692877692
0.5,0.00150197188634293
0.508333333333333,0.00151192605836406
0.516666666666667,0.00152184917199668
0.525,0.0015317409881026
0.533333333333333,0.00154160129539637
0.541666666666667,0.00155142990788792
0.55,0.00156122666461634
0.558333333333333,0.00157099142795807
0.566666666666667,0.0015807240812575
0.575,0.00159042452786806
0.583333333333333,0.0016000926868518
0.591666666666667,0.00160972849740934
0.6,0.00161933191069729
0.608333333333333,0.00162890289349218
0.616666666666667,0.00163844142384123
0.625,0.00164794749141266
0.633333333333333,0.0016574210975118
0.641666666666667,0.00166686225190063
0.65,0.0016762709730782
0.658333333333333,0.00168564728819802
0.666666666666667,0.00169499122990376
0.675,0.00170430283753792
0.683333333333333,0.00171358215728218
0.691666666666667,0.00172282923944492
0.7,0.00173204413915902
0.708333333333333,0.00174122691674014
