"Time","CGI"
0,0
0,0
0.00416666666666667,112.845501847108
0.00833333333333333,106.966500256315
0.0125,101.393782764356
0.0166666666666667,96.1113925512282
0.0208333333333333,91.10420411921
0.025,86.3578799856235
0.0291666666666667,81.8588296278794
0.0333333333333333,77.5941705671402
0.0375,73.55169147975
0.0416666666666667,69.7198172304255
0.0458333333333333,66.08757572759
0.05,62.6445665052109
0.0541666666666667,59.3809309427673
0.0583333333333333,56.2873240345114
0.0625,53.3548876319819
0.0666666666666667,50.5752250791445
0.0708333333333333,47.9403771694569
0.075,45.4427993554495
0.0791666666666667,43.0753401457207
0.0833333333333333,40.8312206274173
0.0875,38.7040150555671
0.0916666666666667,36.6876324536828
0.0958333333333333,34.776299172949
0.1,32.9645423600483
0.104166666666667,31.2471742862942
0.108333333333333,29.6192774931523
0.1125,28.0761907116759
0.116666666666667,26.6134955157146
0.120833333333333,25.2270036700287
0.125,23.9127451379344
0.129166666666667,22.6669567135114
0.133333333333333,21.486071241627
0.1375,20.3667074095655
0.141666666666667,19.305660081699
0.145833333333333,18.2998910934734
0.15,17.3465205454723
0.154166666666667,16.4428185866183
0.158333333333333,15.5861975886907
0.1625,14.7742047387203
0.166666666666667,14.0045150009735
0.170833333333333,13.2749244692404
0.175,12.5833440581707
0.179166666666667,11.927793519693
0.183333333333333,11.306395767795
0.1875,10.717371508661
0.191666666666667,10.1590341610335
0.195833333333333,9.62978500237032
0.2,9.12810859828615
0.204166666666667,8.65256846502681
0.208333333333333,8.20180295881031
0.2125,7.774521373271
0.216666666666667,7.36950023893986
0.220833333333333,6.98557983617866
0.225,6.6216608660225
0.229166666666667,6.27670130196171
0.233333333333333,5.94971338936799
0.2375,5.6397608435916
0.241666666666667,5.34595615749134
0.245833333333333,5.06745806140316
0.25,4.80346911398872
0.254166666666667,4.55323341911594
0.258333333333333,4.31603446114683
0.2625,4.09119305337847
0.266666666666667,3.87806539331102
0.270833333333333,3.67604121940251
0.275,3.48454206330649
0.279166666666667,3.30301959367003
0.283333333333333,3.13095404605873
0.2875,2.96785273467958
0.291666666666667,2.81324864163989
0.295833333333333,2.66669907970303
0.3,2.52778442471182
0.304166666666667,2.39610691405004
0.308333333333333,2.27128950770168
0.3125,2.15297480859888
0.316666666666667,2.04082403939075
0.320833333333333,1.93451607233023
0.325,1.83374650813103
0.329166666666667,1.73822680940237
0.333333333333333,1.64768347081736
0.3375,1.5618572324882
0.341666666666667,1.48050234428209
0.345833333333333,1.40338585863912
0.35,1.33028696236312
0.354166666666667,1.26099634767343
0.358333333333333,1.19531561118582
0.3625,1.13305668582559
0.366666666666667,1.07404130223906
0.370833333333333,1.01810047855305
0.375,0.965074037121855
0.379166666666667,0.914810144780999
0.383333333333333,0.867164878813078
0.3875,0.822001814319673
0.391666666666667,0.779191633513695
0.395833333333333,0.738611756132809
0.4,0.70014598811879
0.404166666666667,0.663684188844087
0.408333333333333,0.629121955709972
0.4125,0.596360325039636
0.416666666666667,0.565305489308043
0.420833333333333,0.535868528390947
0.425,0.507965154525528
0.429166666666667,0.481515471145178
0.433333333333333,0.456443744286867
0.4375,0.432678184983155
0.441666666666667,0.410150744680743
0.445833333333333,0.388796919813197
0.45,0.368555567732719
0.454166666666667,0.349368730998871
0.458333333333333,0.331181471812565
0.4625,0.313941714069656
0.466666666666667,0.297600094884828
0.470833333333333,0.282109823234048
0.475,0.267426545748937
0.479166666666667,0.253508219751921
0.483333333333333,0.24031499296841
0.4875,0.227809089306668
0.491666666666667,0.215954700618308
0.495833333333333,0.204717884415874
0.5,0.194066466557159
0.504166666666667,0.183969950123929
0.508333333333333,0.174399427376433
0.5125,0.165327492208628
0.516666666666667,0.156728165387647
0.520833333333333,0.148576830148423
0.525,0.140850146077023
0.529166666666667,0.1335259899784
0.533333333333333,0.12658339099606
0.5375,0.120002470836145
0.541666666666667,0.113764386866028
0.545833333333333,0.107851278056848
0.55,0.102246213877026
0.554166666666667,0.0969331458779614
0.558333333333333,0.0918968616836712
0.5625,0.0871229414611034
0.566666666666667,0.0825977166626842
0.570833333333333,0.0783082308105794
0.575,0.0742422024804824
0.579166666666667,0.0703879899583935
0.583333333333333,0.066734558134977
0.5875,0.0632714467873635
0.591666666666667,0.0599887406456421
0.595833333333333,0.0568770410079818
0.6,0.0539274390727356
0.604166666666667,0.0511314905637205
0.608333333333333,0.0484811894841
0.6125,0.0459689468606108
0.616666666666667,0.0435875715216204
0.620833333333333,0.0413302454016676
0.625,0.0391905058512586
0.629166666666667,0.0371622268800259
0.633333333333333,0.0352396016409981
0.6375,0.0334171258302648
0.641666666666667,0.0316895819163564
0.645833333333333,0.0300520241777417
0.65,0.0284997645403754
0.654166666666667,0.0270283591812406
0.658333333333333,0.0256335957849262
0.6625,0.0243114814934685
0.666666666666667,0.0230582314778215
0.670833333333333,0.0218702580753164
0.675,0.020744160544576
0.679166666666667,0.0196767153125683
0.683333333333333,0.0186648667453618
0.6875,0.0177057184006068
0.691666666666667,0.0167965247358853
0.695833333333333,0.0159346832450518
0.7,0.0151177270070118
0.704166666666667,0.0143433176220233
0.708333333333333,0.0136092385160037
0.7125,0.0129133885938084
0.716666666666667,0.0122537762254965
0.720833333333333,0.0116285135443322
0.725,0.011035811018385
0.729166666666667,0.0104739723618886
0.733333333333333,0.0099413896594245
0.7375,0.00943653876406775
0.741666666666667,0.00895797493418987
0.745833333333333,0.0085043286958567
0.75,0.00807430192186544
0.754166666666667,0.00766666411464161
0.758333333333333,0.00728024888288625
0.7625,0.0069139506017775
0.766666666666667,0.00656672124716345
