"Time","CBlood"
0,0
0,0
0.00416666666666667,0.000134829332957444
0.00833333333333333,0.000249747619616895
0.0125,0.000347864168304703
0.0166666666666667,0.000432644811303039
0.0208333333333333,0.000506702976471319
0.025,0.000572056548417653
0.0291666666666667,0.000630274153561181
0.0333333333333333,0.000682580504556078
0.0375,0.000729936127780883
0.0416666666666667,0.00077309826972355
0.0458333333333333,0.000812667516068656
0.05,0.000849123505915399
0.0541666666666667,0.000882852299273452
0.0583333333333333,0.000914167374363486
0.0625,0.000943325731404012
0.0666666666666667,0.00097054026603067
0.0708333333333333,0.000995989279464713
0.075,0.00101982379844683
0.0791666666666667,0.00104217321700497
0.0833333333333333,0.00106314965253946
0.0875,0.00108285131636354
0.0916666666666667,0.0011013651283547
0.0958333333333333,0.00111876875150818
0.1,0.00113513218094003
0.104166666666667,0.00115051899034853
0.108333333333333,0.00116498731481603
0.1125,0.0011785906304112
0.116666666666667,0.00119137837676303
0.120833333333333,0.00120339645831871
0.125,0.00121468765129436
0.129166666666667,0.00122529193732847
0.133333333333333,0.00123524677999477
0.1375,0.00124458735606373
0.141666666666667,0.00125334675127156
0.145833333333333,0.00126155612882086
0.15,0.00126924487478159
0.154166666666667,0.00127644072504362
0.158333333333333,0.00128316987812478
0.1625,0.00128945709585953
0.166666666666667,0.00129532579425814
0.170833333333333,0.00130079812566715
0.175,0.00130589505404969
0.179166666666667,0.00131063642416722
0.183333333333333,0.00131504102558717
0.1875,0.00131912665198477
0.191666666666667,0.00132291015630813
0.195833333333333,0.00132640750263447
0.2,0.00132963381451426
0.204166666666667,0.00133260342037244
0.208333333333333,0.0013353298961989
0.2125,0.00133782610576179
0.216666666666667,0.00134010423859466
0.220833333333333,0.00134217584561374
0.225,0.00134405187295085
0.229166666666667,0.00134574269392732
0.233333333333333,0.00134725813936218
0.2375,0.00134860752586832
0.241666666666667,0.00134979968298269
0.245833333333333,0.00135084297871735
0.25,0.00135174534375857
0.254166666666667,0.00135251429438551
0.258333333333333,0.0013531569541669
0.2625,0.00135368007451691
0.266666666666667,0.00135409005417827
0.270833333333333,0.00135439295762085
0.275,0.00135459453255343
0.279166666666667,0.00135470022647173
0.283333333333333,0.00135471520234192
0.2875,0.00135464435346313
0.291666666666667,0.00135449231755111
0.295833333333333,0.00135426349008413
0.3,0.00135396203695021
0.304166666666667,0.0013535919064324
0.308333333333333,0.00135315684056698
0.3125,0.00135266038590807
0.316666666666667,0.0013521059037431
0.320833333333333,0.00135149657971949
0.325,0.00135083543305707
0.329166666666667,0.00135012532517265
0.333333333333333,0.00134936896797957
0.3375,0.00134856893166083
0.341666666666667,0.00134772765201949
0.345833333333333,0.00134684743757839
0.35,0.00134593047612817
0.354166666666667,0.00134497884108803
0.358333333333333,0.00134399449742576
0.3625,0.00134297930731747
0.366666666666667,0.00134193503555858
0.370833333333333,0.00134086335458729
0.375,0.00133976584930137
0.379166666666667,0.00133864402166641
0.383333333333333,0.00133749929498473
0.3875,0.0013363330180521
0.391666666666667,0.00133514646901695
0.395833333333333,0.00133394085903801
0.4,0.00133271733583902
0.404166666666667,0.00133147698694296
0.408333333333333,0.0013302208428417
0.4125,0.00132894988004001
0.416666666666667,0.00132766502372449
0.420833333333333,0.00132636715056836
0.425,0.00132505709119247
0.429166666666667,0.00132373563260882
0.433333333333333,0.00132240352039167
0.4375,0.0013210614610157
0.441666666666667,0.00131971012376974
0.445833333333333,0.00131835014268926
0.45,0.00131698211844671
0.454166666666667,0.00131560662008505
0.458333333333333,0.00131422418659895
0.4625,0.00131283532864121
0.466666666666667,0.0013114405298419
0.470833333333333,0.0013100402483157
0.475,0.0013086349179902
0.479166666666667,0.00130722494959793
0.483333333333333,0.00130581073300039
0.4875,0.0013043926358667
0.491666666666667,0.00130297100783883
0.495833333333333,0.00130154617928906
0.5,0.00130011846316547
0.504166666666667,0.00129868815579578
0.508333333333333,0.0012972555376926
0.5125,0.0012958208744918
0.516666666666667,0.0012943844176423
0.520833333333333,0.00129294640508677
0.525,0.00129150706210143
0.529166666666667,0.00129006660186656
0.533333333333333,0.00128862522614699
0.5375,0.00128718312585841
0.541666666666667,0.00128574048162358
0.545833333333333,0.00128429746435222
0.55,0.00128285423571665
0.554166666666667,0.00128141094862199
0.558333333333333,0.00127996774770858
0.5625,0.00127852476972945
0.566666666666667,0.00127708214401434
0.570833333333333,0.00127563999280542
0.575,0.00127419843167209
0.579166666666667,0.00127275756984509
0.583333333333333,0.00127131751053291
0.5875,0.00126987835123552
0.591666666666667,0.00126844018406627
0.595833333333333,0.00126700309609909
0.6,0.00126556716938345
0.604166666666667,0.00126413248150521
0.608333333333333,0.00126269910565614
0.6125,0.0012612671109065
0.616666666666667,0.00125983656241141
0.620833333333333,0.00125840752160592
0.625,0.00125698004642816
0.629166666666667,0.00125555419146759
0.633333333333333,0.0012541300081819
0.6375,0.00125270754501123
0.641666666666667,0.00125128684757287
0.645833333333333,0.00124986795880955
0.65,0.00124845091911257
0.654166666666667,0.00124703576644529
0.658333333333333,0.00124562253651182
0.6625,0.00124421126282187
0.666666666666667,0.00124280197686271
0.670833333333333,0.00124139470815115
0.675,0.00123998948437973
0.679166666666667,0.00123858633148929
0.683333333333333,0.00123718527376747
0.6875,0.00123578633392164
0.691666666666667,0.0012343895331959
0.695833333333333,0.00123299489142146
0.7,0.00123160242709505
0.704166666666667,0.00123021215745023
0.708333333333333,0.00122882409852459
0.7125,0.00122743826522277
0.716666666666667,0.00122605467136289
0.720833333333333,0.00122467332978168
0.725,0.00122329425231168
